X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
120.630569528844,15.8939159657444,"8908590768",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,107730845,1,2021/07/10 02:14:24+00,5053b2a06bbd4fedb7242efab2375b8e
120.630185972955,15.8942957497772,"8908590780",node,15.625,pharmacy,pharmacy,Sembrano Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,107730845,1,2021/07/10 02:14:24+00,6d29ab89cb3d43faa22d629dc6d3351d
120.636818572936,15.7323132916542,"8908665712",node,12.5,clinic,clinic,Family Health Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,107731674,1,2021/07/10 03:30:36+00,50fffc30d5ab4d24bc71f71b213bf8c8
120.631925888415,15.7323886449638,"8909830887",node,12.5,dentist,dentist,Lacamento Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107749259,1,2021/07/10 14:02:08+00,b2384dea0444465a8da3cc59a7ca83ce
120.973445192116,15.1589686510854,"8914953438",node,12.5,dentist,dentist,Abelardo Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107865793,1,2021/07/12 23:18:48+00,1edfa33db80246d3be3e4305d6fde0d7
120.683022975989,15.5770712247873,"8915231514",node,12.5,dentist,dentist,Gacula Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107870078,1,2021/07/13 03:34:51+00,7c7cc3d892b74bfeb1aa126ade323b71
120.684715952792,15.5760908773921,"8915231516",node,12.5,dentist,dentist,Bagsic Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107870078,1,2021/07/13 03:34:51+00,6f8ff53641044e72b7a6f874d1eead62
120.683466462486,15.5769548839712,"8915231515",node,12.5,dentist,dentist,Sico Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107870078,1,2021/07/13 03:34:51+00,51604c98982e4a18960bd5f4ab8bd319
120.7645570171,15.659473463429,"8915322478",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Afan Salvador Street,,,138802459,3,2023/07/21 09:11:49+00,a4d55a2074564945afb58b653bab2a40
120.76475013615,15.6594559452514,"8915324519",node,15.625,pharmacy,pharmacy,Manson Drug,,,,,,,,,,,yes,,,,,,,,,,,,,128496411,3,2022/11/04 18:39:50+00,86c0f4c75017429e9560b5adec0a8b55
120.667583929439,15.5696273403979,"8915402332",node,12.5,clinic,clinic,Victoria Clinic,,,,,,,,,,,,,,,,,,,,,,,,107873565,1,2021/07/13 04:44:00+00,eb815cd6a7e54beda8da6d355fa746bb
120.44021768124,15.6134948688468,"8915474446",node,12.5,dentist,dentist,Cecil dancel- Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107876425,1,2021/07/13 05:28:33+00,f657230f6c454b1b9748b82956487c4d
120.683675339513,15.5770472525442,"8915534757",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,136711422,3,2023/05/29 17:50:55+00,0d9b313c66524d6d9cad341d40cbe53f
120.683622952619,15.5770261301482,"8915543548",node,15.625,pharmacy,pharmacy,Arby Drugmart,,,,,,,,,,,yes,,,,,,,,,,,,,136711422,3,2023/05/29 17:50:55+00,0b76ba3710114fa882a68c31a0da7350
120.763635678304,15.6597827556561,"8915545815",node,18.75,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,Bagain Street,,,138802459,3,2023/07/21 09:11:49+00,0f547f3f78ad400ca49f30494f10cc61
120.76346804024,15.6622994220839,"8915566395",node,15.625,pharmacy,pharmacy,TGP The Generics Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,107881115,1,2021/07/13 06:28:53+00,bb8ba2d55be6458fa3c898d4ebb05033
120.455319272368,17.8004163876581,"8915572011",node,18.75,pharmacy,pharmacy,JRCS Pharmacy,,,,,,,,,,,,,,,,,,,,,Manila North Road,"2732",,108326203,2,2021/07/20 15:07:44+00,7af8b7043f844327a83eee3d9b0c3c7c
120.76349486233,15.6612677774413,"8915573170",node,15.625,pharmacy,pharmacy,Three-G Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,107880673,1,2021/07/13 06:23:22+00,be44910f32b642679dc9490b6ce4c29a
120.455172672882,17.7958844602502,"8915584532",node,12.5,pharmacy,pharmacy,Theresa Tanya Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,136770442,2,2023/05/31 04:56:31+00,f76fba2b3f90488ebe270e391cd2779c
120.456277156263,17.8632205632137,"8917642407",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,107934623,1,2021/07/13 21:25:17+00,7d0913234efa4cf3b2f9d722856ce586
120.456174729406,17.8629638255195,"8917642456",node,12.5,pharmacy,pharmacy,RnC Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,107934623,1,2021/07/13 21:25:17+00,55630422d2434a3b80481c8b6016a847
120.771612819373,15.6583938743003,"8917838745",node,12.5,dentist,dentist,Pagoso Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,107938436,1,2021/07/14 01:11:53+00,ed757623bf5247f68a1ad2f1d4a605ef
120.767175858928,15.6583202811904,"8918246355",node,15.625,pharmacy,pharmacy,Rais Pharmacy II,,,,,,,,,,,yes,,,,,,,,,,,,,107941866,1,2021/07/14 03:53:12+00,74aa173e1da940bc886ab31a1b379ef8
123.157479899655,9.07980536840594,"1195525622",node,15.625,pharmacy,,Botika ng Barangay Lutoban,,photo,,,,,,,,,no,,,,,,,,,,,,,7515937,1,2011/03/10 17:08:37+00,1de0e0a3f2b148b1a7df88086315e67e
123.165337263328,9.09455315940167,"1195525593",node,12.5,pharmacy,,Botika ng Barangay Mayabon,,,,,,,,,,,no,,,,,,,,,,,,,7515937,1,2011/03/10 17:08:35+00,892f8228f3ec42aeaab6f5e4d35c34b4
123.897457864961,10.2975846716625,"8921534238",node,12.5,pharmacy,pharmacy,GV Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,142133416,2,2023/10/04 08:41:13+00,129bb09f1323429a9830133eab7ca822
120.586539140016,15.476208179682,"8922370455",node,9.375,pharmacy,,MS8 Drugstore,,,,,,,,,,,,,,,,,,,,,,,,130567996,2,2022/12/27 18:02:35+00,020bf6b55cbd47cb893dd48b45fc7a13
120.586466552735,15.4762421263898,"8922419629",node,9.375,pharmacy,,Jaylyn Pharmacy and Medical,,,,,,,,,,,,,,,,,,,,,,,,130567996,2,2022/12/27 18:02:35+00,1dcb5850e6204cecb4596a9618457abb
121.052888954213,14.6046086859284,"8923094174",node,25,clinic,alternative,Acu Care Center,,,acupuncture,,,,,,,,,,,,,,,,,"33",Annapolis Street,,San Juan,108066867,1,2021/07/15 17:27:35+00,6e8d2ed62647487fa30e1199bfe07794
120.589891985105,15.4891181545879,"8925929354",node,21.875,clinic,clinic,Tañedo Skin- Cosmetic Clinic,,,dermatology,,,,,,,,,,,,,,,,,,F. Tañedo Street,,Tarlac City,108101374,1,2021/07/16 08:38:14+00,7fd59dcd57bc49c4ab96b338290ad78a
114.286501644602,11.0526523257944,"8927074519",node,18.75,clinic,clinic,Pag-asa Health Clinic,,,,,,,,,,,,,,,,,,,,,,"5322",Kalayaan,110450706,2,2021/08/30 09:58:33+00,e58d7d30664f458dbbac7779ebca2057
120.946307523306,14.4308769788509,"1196689986",node,21.875,dentist,dentist,Dra. Jinky Mojica-Beratio Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,"4103",Imus,138929187,6,2023/07/24 09:15:55+00,455a59bcf80c47b4b247550e387c63d6
120.955488138033,14.4235364433277,"1196690009",node,9.375,pharmacy,,Wellspring Drugstore and General Merchandise,,,,,,,,,,,,,,,,,,,,,,,,131612554,6,2023/01/23 15:26:10+00,1673d77628884ea7a4ab24697d2d7a61
120.951163243633,14.4458693537813,"1196690048",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,24308312,4,2014/07/23 10:27:36+00,e1727945f6e74c8cb94614b6fb478b98
120.951316464823,14.4458459682714,"1196690073",node,12.5,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,,,,94199004,7,2020/11/16 11:38:02+00,31d1a40017e94ff38fb6316f40336f19
120.948261261117,14.435908719145,"1196705714",node,21.875,dentist,dentist,CVLR Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,"4102",Bacoor,127275968,10,2022/10/10 03:03:08+00,77a6d713e2bf417f9e9c9df6b262ca5d
120.948256483432,14.4357693280953,"1196705752",node,15.625,dentist,dentist,ESR Dental Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,,,124118035,7,2022/07/27 02:55:28+00,f09f229e4dce4230ab91586201d33efd
120.315990583952,16.6234335673468,"8928817830",node,9.375,,laboratory,GR Medical Laboratory,,,,,,,,,,,,,,,,,,,,,,,,108162068,1,2021/07/17 14:16:00+00,0350dbf59a804ad9947714f2df2c3f1b
120.317202942427,16.6265774515891,"8928839285",node,12.5,pharmacy,pharmacy,Unified Generics Pharmacy & Minimart,,,,,,,,,,,,,,,,,,,,,,,,131627292,2,2023/01/23 22:41:54+00,35d26e634c674d76aa6202b46165991a
120.316761635225,16.6325501443334,"8930815164",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,108197485,1,2021/07/18 15:40:10+00,bdfd3ce6239f46fc8b0ee6fbfac6fc16
,,"284168342",way,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,F. Catapusan Street,,,92747250,3,2020/10/20 07:13:21+00,8e1a2d9f65984f9e9474d5708af34bb2
120.336416276158,16.6684996241304,"8936512027",node,9.375,pharmacy,,TGP,,,,,,,,,,,,,,,,,,,,,,,,149303788,2,2024/03/29 10:03:31+00,740999396126445785f134fd2fb72a10
,,"284346734",way,18.75,clinic,clinic,Rojas Clinic,,,,,,,,,,,,,,,,,,,,,,"4100",Cavite City,122585691,3,2022/06/19 16:22:53+00,934ec1cc164040ac94bb79f0f2a47de9
,,"284348300",way,15.625,hospital,,Bautista Hospital,,,,,,,,,,,,,,,,,,,,,,"4100",Cavite City,132049505,3,2023/02/03 16:37:21+00,8a9acfdfa7f241088a7ca2789e858730
,,"284349392",way,25,hospital,hospital,Cavite Medical Center,,Schadow1 Expeditions,,,,,,,,,,,,,,,,,,,Manila-Cavite Road,"4100",Cavite City,97529836,5,2021/01/15 05:16:27+00,9b6350cdb1bc409f97c041f0022c8822
120.589164016814,15.4885536334092,"8940737832",node,18.75,clinic,clinic,"DR. R.J.M. REMANDABAN EYE, EAR, NOSE, & THROAT",,,"Laser;microsurgery_of_the_eye",,,,,,,,,,,,,,,,,,,,Tarlac City,108408837,1,2021/07/22 07:48:27+00,a002e1b232b24d8bb08049fe2f2f0bbb
120.589185390667,15.4885047669137,"8940737834",node,12.5,clinic,clinic,E.E.N.T. CLINIC,,,,,,,,,,,,,,,,,,,,,,,,108408837,1,2021/07/22 07:48:27+00,5d0f4214a36c4c8a8195943521e5c2d7
120.589377252431,15.4885001568669,"8940737837",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,F. Tañedo Street,,Tarlac City,135355208,3,2023/04/25 18:10:29+00,57b235f754ac41eba08b5943e3f5d8f3
120.590058952616,15.488957222047,"8940737851",node,21.875,doctors,doctor,Primesight,,,optometry,,,,,,,,,,,,,,,,,,F. Tañedo Street,,Tarlac City,138975458,3,2023/07/25 08:25:25+00,abe8de5afaf24faa8396ff9fb3bf2996
120.589681431697,15.489110527056,"8940737843",node,15.625,dentist,dentist,DR. RUBY ENGADA,,,dentist,,,,,,,,,,,,,,,,,,,,,108408837,1,2021/07/22 07:48:27+00,afed1b9650c947949899295a46fa29d9
120.589689394505,15.4890798492904,"8940737844",node,12.5,clinic,clinic,,,,obstetrics,,,,,,,,,,,,,,,,,,,,,108408837,1,2021/07/22 07:48:27+00,eee53d036c044d1b862c56e70850fe3f
120.348690651346,16.7202148770636,"8942065737",node,9.375,pharmacy,,Johnmark Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,108439649,1,2021/07/22 16:20:23+00,913ab2ea19954df68cf6a511ea572ea2
120.348346071307,16.719336285973,"8942065757",node,9.375,pharmacy,,Carig's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,108439649,1,2021/07/22 16:20:23+00,3e51170fdcab44cfa60d82d16b221dc0
124.686128485096,11.2978707704678,"8943085994",node,9.375,hospital,,Our Lady of Refuge Hospital,,,,,,,,,,,,,,,,,,,,,,,,108458318,1,2021/07/23 04:01:29+00,8c9dfc5b4598479f8f4121607a27e5e0
121.06057029792,14.5884060479988,"8943184246",node,31.25,pharmacy,pharmacy,Goodmed Pharmacy,Peter S. Wee,,,,,Mo-Su 08:00-23:00,,,,,,yes,,,,,,,,,Topaz Road,"1605",Pasig,153595397,3,2024/07/05 16:10:43+00,aa8fe773d2a448bea713e6a6e78af6b8
120.977813169497,14.3850041638868,"8946363554",node,21.875,pharmacy,pharmacy,Good Pharma,,,,,,,,,,,,,,,,,,,,,Molino Road,"4102",Bacoor,127395466,2,2022/10/12 06:48:12+00,6938809d7cbb4129ac331fe981671a75
,,"284480394",way,31.25,hospital,hospital,Valladolid District Hospital,Department of Health,,,public,,,,,,,,,yes,,,,,,,,Rizal Street,"6103",Valladolid,151729452,2,2024/05/23 15:29:29+00,51aaa9b3511741c3a2d81b56f65c93b4
,,"284493990",way,12.5,hospital,hospital,Bayawan City District Hospital,,,,,,,,,,,,,,,,,,,,,,,,131428624,2,2023/01/18 15:42:21+00,929e97c67a9e49328d3b0e61041d3a45
122.609261774048,10.8233697230726,"8947300755",node,25,doctors,doctor,"Nesna Selera-Gonzales, MD",,,paediatrics,,,,,,,,,,,,,,,,,,Jalandoni Street,"5004",Zarraga,108546905,1,2021/07/24 21:18:26+00,623ce4ca7f184edea8e526fc3c42ad4e
122.608715776876,10.8217799274977,"8947374742",node,25,clinic,clinic,Zarraga TB Dots Center,,,,public,,,,,,,,,,,,,,,,,Zamora Street,"5004",Zarraga,108548044,1,2021/07/24 22:17:16+00,9d19c9d81b9d4c699856fa8fb3c5023d
,,"284565073",way,15.625,doctors,,Udasco Clinic,,,,,,,,,,,,,,,,,,,,,,"4100",Cavite City,132050817,3,2023/02/03 17:14:06+00,b074a01be8a94025bef26af8eda65c5f
122.608767577037,10.8217561228926,"8947374745",node,28.125,clinic,clinic,Zarraga Animal Bite Center,Municipality of Zarraga,,,public,,,,,,,,,,,,,,,,,Zamora Street,"5004",Zarraga,108548044,1,2021/07/24 22:17:16+00,6a8fe57db2c847049e76cedab6f92ee8
,,"284770892",way,28.125,clinic,"midwife;doctors;clinic",Pulungmasle Health Center,Robert Gatchalian Jones,survey,,government,,,,,,,,,,,water_works,,,,,,Farmer's Road,,,100683206,8,2021/03/09 06:50:24+00,8ef776d48a714045a279f60cea87682f
,,"284774435",way,21.875,clinic,midwife,Ascomo Rural Health Center,,survey,,government,,,,,,,,,,,water_works,,,,,,,,,100683206,7,2021/03/09 06:50:24+00,d04b7dc4e6e04b33b233dca881d5af35
123.840372997217,12.8213199775515,"8953305538",node,12.5,hospital,hospital,Magallanes Medicare Hospital,,,,,,,,,,,,,,,,,,,,,,,,116694385,2,2022/01/28 07:09:00+00,c484ecb7c5d54a088d5830a8ac86dcfc
123.888143139783,12.6643106702194,"8953631592",node,12.5,hospital,hospital,Bulan Medicare Hospital,,,,,,,,,,,,,,,,,,,,,,,,116694036,2,2022/01/28 06:58:22+00,4e6c915e58274d9cb1334f6694f2cd60
,,"284777795",way,28.125,clinic,clinic,San Agustin Barangay Health Center,Barangay San Agustin,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,Villa Elisa,,,100683103,7,2021/03/09 06:49:10+00,14248906013f429c8b7c4506bbb18dfe
124.191437947527,13.0445606530088,"8953779497",node,12.5,hospital,hospital,Prieto Diaz Medicare Hospital,,,,,,,,,,,,,,,,,,,,,,,,116694385,2,2022/01/28 07:09:00+00,8c8a625b3fb5441ab1e5fdfac0894c5f
,,"284783036",way,21.875,clinic,"midwife;clinic",San Miguel Health Center,,survey,,barangay_government,,,,,,,,,,,water_works,,,,,,,,,100683103,6,2021/03/09 06:49:10+00,c04b6e576f384148825e70d1e6b65d8f
120.522088842496,16.1571793906649,"8954756047",node,9.375,pharmacy,,Farmacia Abellera,,,,,,,,,,,,,,,,,,,,,,,,108701891,1,2021/07/27 17:19:11+00,4ac51c9fa62f4feaa8598181d1ba028b
124.608226154992,11.0072347319916,"1200709931",node,15.625,doctors,doctor,"Nelson G. Chu, MD",,,pulmonology,,,,,,,,,,,,,,,,,,,,,59887729,2,2018/06/16 03:59:28+00,16467cabde6e4440a44eab56fafc89fa
121.015430564207,14.6404105604105,"1201346640",node,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-23:00,,,,,yes,,,,,,,,,,Del Monte Avenue,,,153488494,6,2024/07/03 07:31:15+00,d238b188c74940048bd82e1beb4f4306
120.58657174562,16.0463231891391,"8968758479",node,9.375,,laboratory,Q-Care Diagnostic Laboratory,,,,,,,,,,,,,,,,,,,,,,,,108948990,1,2021/07/31 15:57:39+00,52264609a3cb4c09b76506126cacd918
,,"285165609",way,15.625,clinic,,Petron Clinic,,,,,,,,,,,,,,,,,,,,,Roman Superhighway,"2103",,114661668,2,2021/12/07 13:39:41+00,f0c95c26f72f4e87ada82946455eb404
121.745631458556,17.6575628575006,"8981748217",node,9.375,clinic,,Best clinic,,,,,,,,,,,,,,,,,,,,,,,,109172796,1,2021/08/05 03:54:13+00,9613793868234893853415da3a87d3e5
121.745854584818,17.6575541403213,"8981748317",node,9.375,pharmacy,,Rodamel grocery,,,,,,,,,,,,,,,,,,,,,,,,109172796,1,2021/08/05 03:54:14+00,f9a3401983734ef1951da19ddc7534d5
125.652990236255,7.11537752984108,"316054326",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,123474764,8,2022/07/11 13:00:22+00,29b4c5d7f96c4c15a83bd8f74567ea2d
120.949784839657,14.4240463983168,"1202984178",node,15.625,pharmacy,pharmacy,RCCA Pharmacy,,,,,,,,,,,,,,,,,,,,,Mambog-Bayanan Road,,,127275968,5,2022/10/10 03:03:08+00,a13d6779989b45448904075600df80af
124.608986058334,11.0129377789109,"1203129043",node,9.375,doctors,,IMS Wellth Care Clinic & Laboratory,,,,,,,,,,,,,,,,,,,,,,,,7567042,1,2011/03/15 15:08:43+00,bd8995baae2b4ee4ad735d07312f6e23
120.587654771329,15.9016969702795,"8993877677",node,9.375,pharmacy,,Calva Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,109424081,1,2021/08/09 18:37:59+00,a4b0c5392bd944dd9de94afc517ae7af
120.58851508987,15.9001266207199,"8996387581",node,18.75,pharmacy,pharmacy,St. Joseph Drug,,,,,,,,,,,yes,,,,,,,,,,MacArthur Highway,,,139535789,2,2023/08/06 23:23:17+00,3c3efe20b8f348168c92f0e1753b009c
120.588784987153,15.8993069544086,"8996421274",node,18.75,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,MacArthur Highway,,,139535407,3,2023/08/06 23:07:41+00,658783906acb4c2d98cc8dc03737f75a
,,"285839725",way,12.5,hospital,hospital,Toledo City Hospital,,,,,,,,,,,,,,,,,,,,,,,,133319135,4,2023/03/05 10:25:09+00,d2ecf9e5c3964067bdf7e3c543630cb9
120.589719317899,15.8979810211455,"8996490388",node,12.5,doctors,,B. Mendoza OB-Gyne Clinic,,,"obstetrics;gynaecology",,,,,,,,,,,,,,,,,,,,,139535903,2,2023/08/06 23:27:10+00,75a97a84a24844e6bac0367ed1a83e5d
120.598475473049,15.8835075698407,"8996679586",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,141118533,2,2023/09/11 15:09:16+00,5ac957a8e0ca485ab6c51a2aadb39b0c
120.598185794476,15.884245428777,"8996700442",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,MacArthur Highway,,,138881921,2,2023/07/23 07:45:45+00,0cb1c9907d714fe5b4147be17f11b7cd
120.598813347566,15.8829064197451,"8996716949",node,9.375,hospital,,Del Carmen Medical Clinic and Hospital Inc.,,,,,,,,,,,,,,,,,,,,,,,,109478903,1,2021/08/10 18:23:07+00,554e39ef071f47eb8883cab12e45f9a1
120.60041538072,15.8797545726947,"8996716974",node,9.375,dentist,,Gutierrez-Bito Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,109478903,1,2021/08/10 18:23:07+00,22c661c71fb3439082bbf01677d57e19
120.569993095514,15.8708700906069,"9004997637",node,9.375,pharmacy,,M. Pascua's Drugstore,,,,,,,,,,,,,,,,,,,,,,,,109644217,1,2021/08/13 18:27:48+00,ee2572f68bfb40b08b8ec660f546fd89
120.347087025631,16.0372520420676,"9006696840",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,112082603,2,2021/10/04 15:11:30+00,e0dcf79a5c704b14a520f797931a6286
120.347042853001,16.0373619288182,"9006696829",node,9.375,pharmacy,,Med Express Drugstore,,,,,,,,,,,,,,,,,,,,,,,,112082603,2,2021/10/04 15:11:30+00,8b3be6ae9b314bf9a914febf744e4ca3
120.346156047646,16.038203890992,"9006712482",node,9.375,,laboratory,Hi-Precision Diagnostics,,,,,,,,,,,,,,,,,,,,,,,,109673220,1,2021/08/14 14:49:43+00,0af56f8bc9194565ad8f570ea195a831
120.346500627685,16.03853128813,"9006712501",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,109673220,1,2021/08/14 14:49:43+00,27888694efd94941a80e366a127c3dc1
120.346581177775,16.0389424204806,"9006712444",node,9.375,pharmacy,,KD Drugstore,,,,,,,,,,,,,,,,,,,,,,,,112082603,2,2021/10/04 15:11:30+00,061fbe755d154b44953994d16aa648d0
120.341940285625,16.0456258986141,"9006859076",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,A. B. Fernandez Avenue,,,145460926,4,2023/12/24 09:05:32+00,beb1a828d2cc4493b8b2480e1e40bb3f
120.340890033158,16.0452324520791,"9006900277",node,15.625,clinic,clinic,ABS OB-GYN Ultrasound Center,,,"gynaecology;obstetrics",,,,,,,,,,,,,,,,,,,,,127325279,2,2022/10/10 21:56:33+00,43ce6078567a406e9b56270bbd75bee4
121.017861483765,14.6315767888369,"1203902765",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-22:00,,,,,,,,,,,,,,,Quezon Avenue,,,108276622,5,2021/07/19 21:53:59+00,578db176632349e78bf3130e24c9337d
121.008297061692,14.6241176493837,"1203907235",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,Quezon Avenue,"1114",Quezon City,86331991,6,2020/06/08 05:58:57+00,ef11ba8d06e44dba90b98d2c084ab990
120.341957636165,16.0442906614386,"9010020783",node,9.375,clinic,,Caramat Tuazon Medical Clinic and Birthing Home,,,,,,,,,,,,,,,,,,,,,,,,109745730,1,2021/08/16 11:25:54+00,c5c9e5e94ebf43c6b699891aa85563f5
,,"286220936",way,12.5,,doctor,Taguig City Health Office,,,,,,,,,,,,,,,,,,,,,Colonel P.D. Cruz Street,,,102622584,5,2021/04/09 08:26:45+00,bae1dc3c2dad4388984e179429030bb6
120.342227952542,16.0422709580499,"9014713720",node,9.375,pharmacy,,Zure RX Drug,,,,,,,,,,,,,,,,,,,,,,,,109822973,1,2021/08/17 16:23:52+00,5343ec1d9af74e45a826633c3c2491a5
120.341503756108,16.0416477635489,"9014713733",node,9.375,pharmacy,,Best Friends Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,109822973,1,2021/08/17 16:23:52+00,7e37cf1ee9a344839825dfda6184ac04
120.341799469652,16.0418024934815,"9014713738",node,9.375,clinic,,RNR OB Gyn Ultrasound,,,,,,,,,,,,,,,,,,,,,,,,109822973,1,2021/08/17 16:23:52+00,8e4970055377462fb825ab3c45550c39
120.336446451009,16.0441527791314,"9014935888",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,109825654,1,2021/08/17 17:26:13+00,d85cbbdd48c84294a2554f39671b0ac9
120.335866339491,16.0441288907073,"9014935911",node,9.375,pharmacy,,St. Joseph Drug,,,,,,,,,,,,,,,,,,,,,,,,109825654,1,2021/08/17 17:26:13+00,afd62b76a677470abb153538fa6a3665
120.333854095996,16.0436429917803,"9014986654",node,9.375,dentist,,Joydent Dental Supply & Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,109826617,1,2021/08/17 17:48:53+00,fd21b3badc3c4abc810befc454e58ed3
120.339282887043,16.0407404225304,"9015106498",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,,Perez Boulevard,"2400",Dagupan,148651832,3,2024/03/14 16:46:28+00,62151270538d406da27c6feeed9825bc
120.337632657946,16.0402828544362,"9015168853",node,9.375,clinic,,Ramos Clinic,,,,,,,,,,,,,,,,,,,,,,,,109828842,1,2021/08/17 18:40:11+00,c21ad563b5584d1c879e842031d39863
120.338173039244,16.0402590498311,"9015168862",node,12.5,pharmacy,pharmacy,Cedemed Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,127325279,2,2022/10/10 21:56:33+00,f6e6b61bd6464d29933262c6aa22cf9f
120.336532281698,16.0395269744079,"9015210159",node,9.375,dentist,,Gutierrez-Sarmiento Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,109829591,1,2021/08/17 18:59:38+00,f1a54d78d28e4bb9a84e75b265ef0e60
120.337144495906,16.0400779169036,"9015210189",node,12.5,clinic,laboratory,Famous Care Medical Clinic Laboratory & Diagnostic Center,,,,,,,,,,,,,,,,,,,,,,,,109829591,1,2021/08/17 18:59:38+00,38b3b71cedf74dc8ac1b83fe4ca5493f
121.313208068006,14.0729950266895,"316214902",node,25,pharmacy,pharmacy,CGH Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Cipriano B. Colago Avenue,"4000",San Pablo,79874907,6,2020/01/21 19:43:47+00,8d73519d4dd949109274d33819dad23d
120.652405224801,15.0639789731719,"9018616708",node,21.875,dentist,dentist,Evangelista Dental Centre,,local_knowledge,dentistry,private,,,,,,,,,,,,,,,,,,,,139321697,3,2023/08/01 23:44:33+00,cd6f49708a2942f5b1e58ae7aa9de3f6
120.652344288365,15.064045357845,"9018616709",node,25,pharmacy,pharmacy,TGP,,local_knowledge,,private,,,,,,,yes,,,,,,,,,,,,San Fernando,141284646,3,2023/09/15 05:01:42+00,aa71c73c89a14efe9411a034e1e9231f
120.334322141469,16.0411257386193,"9020414130",node,9.375,clinic,,Ba-ad Optical Clinic and Laboratory,,,,,,,,,,,,,,,,,,,,,,,,109942400,1,2021/08/19 15:56:14+00,9ccc185460214d06aea18333034e3563
120.333929197848,16.0401378475112,"9020698196",node,9.375,dentist,,M.A. de Vera Dental Laboratory,,,,,,,,,,,,,,,,,,,,,,,,109943414,1,2021/08/19 16:19:58+00,2e3b80499f19400cbc60da494d54b695
120.336316950605,16.0396873202157,"9020762763",node,9.375,dentist,,Valdez Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,109945350,1,2021/08/19 17:06:22+00,8c21ca73d91045ecbcc1c871165d82df
